global_mf_ff,global_mf_fm,global_mf_mm,density_mf_ff,density_mf_fm,density_mf_mm,physab_mf_ff,physab_mf_fm,physab_mf_mm,physstr_mf_mm,physstr_mf_ff,physstr_mf_fm
12.079935946942868,-42.577924331452834,-49.19231388445968,128,-310,-318,0.7346187365858092,-1.788090248569087,0.8754681240569959,-2.512337269609408,-2.3421406271201186,-1.9285114935582126
-73.77585382451403,-48.24272695198485,-17.19363158986289,-634,-434,-218,-3.0993083552625182,-3.5348786015778644,-2.09716077090253,-0.12245984867015636,0.36290132669342845,-1.1300162729913175
-39.44366663118291,-7.114387101771115,-48.819204941137514,-320,-64,-454,0.8673367782237501,0.919439187989072,0.40103753699225386,0.5372437268884923,0.7228471771059253,0.38087169932859155
-21.633258587391055,25.583516625892372,18.18535700651239,-178,198,134,-0.8288204588342896,-0.024604186074899226,0.3348118699176833,-1.7863278132595244,-1.0985783784916328,-0.945934839263491
9.730936225464689,47.848031190591485,-12.17410565253175,68,338,-150,-2.3868767193198552,-1.8022498621155192,-2.1769775332570207,-0.24458521006366896,-0.5864985348927046,-0.8084516374914748
37.70037761173191,37.00587932094922,25.71739251306127,234,238,202,0.967949827808704,-1.282796055733464,0.37311268062004754,-0.8626601171295457,-0.3493540775502265,-0.17354786104009984
55.226601819198805,-7.568259940008545,44.32416990434527,430,-92,382,-0.6852190068151047,-0.574205755645995,-0.40379632268075294,0.9519678260160003,1.1342629917814682,0.01110158337423911
45.284134646457005,11.071988639592405,46.68008759159136,378,116,398,0.6063012077165867,0.009127790946505454,-1.5784823215923263,-0.15597524607635738,0.006427105793589932,-0.626582138737077
36.23507303787849,40.26409598052919,16.43995592605239,320,298,192,-0.6897979609657312,-2.2324828430402137,-0.4705675273370662,0.6534986671621422,1.7142219532450638,1.4241514750432394
11.361687646024393,50.81426389006563,90.67622056382442,182,374,804,1.6254909486650482,2.312824543687954,1.0962889320072347,0.25673471763996975,1.0038179184479898,-0.5643571523447788
-5.71009582992923,-38.71467816533482,-40.73320709107401,-42,-284,-326,-0.9213990791416561,0.343341245866433,-1.547140651313227,1.1370364243162507,-0.22365865520044914,1.394200320752713
17.626642039528974,20.703189379245202,-17.143435613074985,120,158,-148,-1.194897352708637,0.5066774916049889,-0.4601496256163713,0.522832142199289,-0.635404594562698,-0.5960111882910339
11.347107092933015,32.53072771825694,-11.312032122992889,154,332,-114,2.857301350997873,2.6438103787844516,2.0457081603802365,0.08848781928117025,-0.8384729006887085,-0.19944749564608125
34.14185365955473,90.67089499172519,-0.08958965331157742,260,756,-30,0.7205501452387701,-1.7578903019595575,-0.4834994553545435,-0.30064588207009385,-0.9455683695385024,0.9391626005876053
-12.31758132592742,-16.418756708911047,57.61506143038767,-120,-202,420,1.0093915313933457,1.8772773510521579,0.3145013041345639,-0.025434119486807405,0.08761346450388563,0.25477238207783376
-80.95800550514346,-101.05587354254655,-60.16236127797171,-680,-862,-502,-0.3212083961791341,0.6638490555431613,0.2309904056981733,-0.5174872106787476,-0.17004300161868047,-0.38737356541721035
18.878913207133763,63.925368466008194,25.320440554740827,96,480,190,0.4172709738969138,2.0755182560415157,1.657959722243882,0.4510172749127484,-1.3048958191305984,0.1824224355180794
-59.85422102673937,-50.39195089300358,-38.72826642269021,-452,-406,-310,1.1799146144858221,0.5637865065549498,1.2760445306943808,-0.3370718798771335,1.2505066463966878,0.11720005515580455
36.552952355872804,3.6686260688458674,-54.2866207492109,282,24,-448,1.1719735947410632,0.6716345641841915,1.5834614191945389,1.5954276050389542,0.4712251472249437,1.9037188556371136
43.312580849300275,14.095083228385135,45.146514463860996,346,120,350,-0.27615316911301724,-0.7208607627058401,0.686187008114387,0.6495960593886082,1.0941621206739476,-0.9757767801672709
-26.87436658014201,-3.369666493643507,-38.390952388014284,-290,-82,-350,2.746289936593567,0.9400823330206869,3.9036603014984115,-1.5254479401379135,-0.09975624769438335,-0.4821165714984725
23.79623550363368,17.93980834346496,41.85605382484343,204,144,344,1.38428193119827,1.7137403303494279,1.6624321019940669,-1.4520904808186974,-0.5264071502439727,-0.09928414188825829
50.042528270802904,88.09404911147885,34.01877253823045,426,722,252,-0.9910432368707401,0.00737182470574177,-0.3972245282850937,0.9874535755476136,-0.2824502612347233,0.6336805324177902
-58.72516162368831,-78.18699797298646,-73.42750092963732,-512,-636,-618,0.3138695646518437,-1.5632172648823979,-1.697487878789021,-0.21547047088340646,-0.036634956427631565,-1.032525448420081
-11.311912750632274,4.380502921648997,18.239379179798618,-92,-24,102,0.9963667748095568,0.44663103518425573,-1.9842054410813745,-0.6981184992724044,-0.3485271462935042,-0.33003841384971483
-5.468666359398981,50.84567809433091,54.06769075252501,-12,408,444,-0.13343844561412732,2.4627490627526285,1.368796211565874,1.1126081579501717,2.4578429854209523,1.6904585676067891
67.51385939771635,-16.577022545381453,-0.3584685030589867,536,-178,-60,-0.051440062906549566,0.6809678178704228,1.0615263274707698,2.1248879146193236,2.0964130133796526,0.5563333016442416
-90.57849760017862,-76.64560637206827,-104.2671444703503,-762,-614,-872,-1.1941938389772457,-1.10810258140567,-0.2904912349511749,-0.4932284594665453,-0.6525683864919477,0.058349679672203614
-56.84070135178149,-23.649417494102607,-32.12579585315814,-414,-166,-232,-1.0217848567095693,0.14794422292998466,-0.47571863916691204,-0.7049491171038288,-1.056122015012129,-0.4631957268634783
-48.79872531276189,-31.869482275802824,-32.55224335040347,-306,-176,-214,-0.3564792703297841,2.913702965516676,-0.7913088152659669,-0.7438798395124631,0.9108082404375424,-0.2505321004553993
18.542860115409212,19.964344142410937,2.8272032039138253,140,60,-48,-0.004434970732699495,0.3689004298584838,0.0384660839884674,1.5385245598355284,0.7017846814672164,2.2804465648100307
-23.532572289802317,-38.38591122839091,-2.265776244449711,-218,-296,-6,1.1860287440355681,0.5948842524180892,1.0765966271695147,1.0710193751498716,0.18769165846353308,1.2284439262735622
-10.704698242535414,4.975786315583008,44.2623852153809,-34,112,362,0.6183383038252007,0.12892344751864449,0.45007248878667105,0.7366826160289279,0.31186112475968897,1.9869680951960782
5.734974451290896,-1.4725035704574907,26.615794850149257,70,-32,178,2.4269053961465636,0.11636037133262134,1.7182532124862961,-1.3210860522955206,-0.33866459641589486,0.10555400580137422
84.01305343621357,34.53530719356593,-3.3523405804906474,758,354,-8,0.008995891730603223,-1.728821149727802,-0.022586535443200967,-2.2358426126859454,-1.9538798965075714,-1.1389070198378082
1.665267082849823,56.557897926262996,-2.364746907538745,-24,424,-62,1.9272548822496867,1.9505509526798006,3.721098320536462,0.3864335736822506,2.132196868395806,1.2483060446221934
74.83985382318625,-40.17321702277022,2.4211050586771705,568,-390,28,0.4065162462866898,0.33140527654641105,-1.16403721063967,0.5344558170910476,1.4750397770371717,0.39837790825293645
-74.94279201556486,-5.834146055385901,-69.771433043083,-688,-86,-592,-2.46197479889814,-1.5374483952525049,-1.2128403706893156,-1.3782307201296558,-0.776081148476212,-1.4111347073383251
28.568323979697055,24.541064743168704,12.494411907335632,228,156,10,0.6576766243573582,0.9288282642110914,3.275560685529879,1.3401865415256393,0.25968987793235043,0.7198333158759551
36.94078758934418,32.2386561570205,9.221524626672988,306,232,70,-1.1081965296368097,-2.029658971396293,-0.8515379812554773,0.7946090702654643,-0.18092424016531727,1.04207938620298
-16.899556035394824,20.35048919430767,-19.239707090608817,-170,206,-106,-0.6198341770603959,-0.23563727103088655,1.1533631581442476,0.9498707509981047,1.4404227455267504,1.4917627347270952
-0.002140087484463038,-22.18329738188646,34.060865813492825,-50,-246,248,-0.04901825778897595,-0.5852287095210162,1.168774677725135,-0.7193217812605317,-0.6427537878843396,-0.2034584266278615
60.58989921535121,-32.11605865739264,23.67638893923754,476,-234,230,1.2362568877491074,0.4443964401395012,-1.0654093330066525,-0.22469176348962916,0.310259815130281,0.8266368225697167
33.11142898178585,26.28589002116692,-31.737339816193355,260,198,-348,-0.5715821432590188,-1.2067982034092888,0.8281817873216529,0.8184455357739467,0.7905279861861688,0.2950325419187284
-27.76923536100861,9.1332030108386,49.808986464680885,-198,100,402,2.823795795592746,1.6777864627176908,2.02201020708991,0.2616815717484147,0.34540730204862846,-1.0167970137441071
-28.265222987684837,-35.727308748925026,-30.683141212502647,-146,-274,-210,-3.019183720933619,-0.9426752103130737,-2.244732191870026,0.20344019995283458,-1.7310046834452195,-1.5245984639672736
-85.85411919330713,-56.667078159345664,-70.06033228741424,-706,-458,-552,-0.7985471171686201,-1.1110387113057187,-1.823063298551111,-2.400435324109753,-1.3764173478454111,-0.6241508915968866
-66.43619780697753,-1.2169068463474844,-31.945248690528786,-610,-52,-304,-0.8491550301321491,0.7709156779855997,2.397024446308561,1.4286630170380779,0.2806170563399084,1.3320132880289908
42.68600015166629,46.24871054427007,72.19375175444154,446,408,634,2.6646347989640877,2.9806725665208997,4.397781922654285,-0.3812049172486287,-0.2097792289216932,0.7269060788153758
40.703909689250054,73.51595065551385,44.152173030346376,398,654,458,-0.7776034686987388,-2.4473861684801896,-0.1680693695270855,0.11262193970847978,-0.4407134054000875,-1.7135138550648537
-15.345301785943406,-59.46183434352437,-35.33985154619802,-98,-502,-300,0.5229648854852522,0.3569862818790275,-0.8162098905741528,-0.8155996316000125,0.05269486241486121,-0.95553518967137
23.77763345466235,34.79666355011315,15.875128357638118,230,322,142,-0.6703526735131057,0.0981486737065187,0.030525166745799637,0.8631380786845612,-0.6483280574251182,0.12441061855742279
-14.743737680223632,48.35097955924391,4.306860966171598,-110,390,54,1.1415084856434048,3.4647502604455815,1.4356577740635266,-0.8335155988226794,-0.4593666551365564,-1.1932262545470316
-19.417057352792938,-19.614634958319073,60.55343818235244,-138,-178,468,0.5212556523349676,1.203444414179789,0.5685331652533644,1.8262317460551332,0.8532678394585586,1.8869376366850874
-25.34369721837649,24.59171107208823,-4.589207822004738,-276,132,-54,2.2147469726634226,1.364036303305188,0.9450209014201094,-1.42794724723222,-0.23550110290572135,0.40642274081964674
21.08180454418931,-1.7452541302714053,4.052670926147357,122,-78,-46,0.18043713972636355,0.6225034462949572,2.484744523108777,-0.6898804144908728,-1.2332493650734686,-1.162555534154181
76.00032101743045,66.27025248857788,54.4881665723162,756,648,584,3.188102158701674,0.2545100110901388,1.260227335680804,-0.34511329217946296,-0.5709001426025111,-0.7344342636889157
-4.647285322076499,-30.029023557761064,-40.4242225001407,-100,-278,-328,-1.4255036550562856,-2.27664471389664,-1.4789212712833057,0.3253438090994659,1.37389935516542,-1.397314955467396
71.81160690498152,26.338325944234327,41.20664129862962,606,264,314,-0.8039593521447568,-2.7155085329561697,-1.4561661099701053,-0.30524974942532157,1.1918962158068225,-0.3372734996311135
63.33567438520609,-5.583358853542279,-29.673928616051,530,-18,-212,2.4707221400585904,0.9391628746044933,3.1448010562090842,-0.8850786951005388,0.1750319608408349,0.5718453497449756
34.270211304808385,-14.405100899599233,-8.220056280698827,300,-74,-64,0.5314530034473259,2.777699376148058,0.14187785091317928,1.6002259329340893,0.7808877280411604,1.4867718882363286
9.396632453275885,-13.57058045093379,27.016444485169018,100,-86,256,-1.3416177506317224,-0.6122752212832566,1.8348134008443466,0.8940910829038853,-0.5596214857385741,-0.5833175458137722
-61.22420288560426,10.923223796608,-77.66920264503614,-458,136,-606,0.46540337833753687,1.2978762104493207,0.9538779443439551,0.53287242666152,1.2023816956417255,-0.020611560606012824
58.841535939634184,-2.1645378761422194,89.43805442139393,454,-68,722,-0.07991528543283999,-0.6088010360398608,0.309972237913836,0.7587841472407653,0.7732011576792437,1.2620243392414332
-17.110772602714405,-60.868391998184165,-42.75841352620313,-184,-498,-408,-2.394233712064038,-0.469475958484293,-1.8757541000379692,-1.0655656178754613,0.10403161988684788,0.5566227302237873
39.22462786844548,13.80811964063139,39.79533032057688,336,134,368,2.4485807150250043,0.8178663851784581,1.0767176866175232,-0.015879446461559255,1.2073741295280704,0.7957697592195053
-39.68633510110712,-13.04936371207424,-9.612882546580124,-362,-150,-140,-0.1579819859178837,2.15294758079414,0.9131584421015837,-1.1333549680652344,-1.3452119843514136,-1.0384772254404302
33.78728700904827,0.969669458621695,19.52695192108962,274,-14,166,3.563256644603029,1.6341166499863413,-0.09686387640460392,1.1191929560913674,1.0423842207843506,0.8918459360426456
-47.30615264613061,-36.83708858635492,-57.89287693741136,-436,-316,-494,-0.6098305899644808,1.9388778122539514,-0.5231069269569556,-1.3405698172483111,-1.7275944061008448,-2.141957129191103
-37.702973866299004,-67.53635528386101,-41.98650443690559,-254,-540,-320,1.6413864572452883,2.611328813901591,1.5503929778837953,0.08422655040271579,0.2582073813376763,1.0652062039316097
3.227910207102383,4.772355087527728,6.410739434678987,26,32,34,0.6992945415832559,0.5265690397182251,-1.116392063171351,0.2634874544097722,0.1878017047560208,-0.5336585214177998
-30.849621656419913,-29.108609799793385,-4.914167302832681,-270,-190,-20,-1.4258826577506865,-0.017917090670910296,0.4811247960119196,-0.6938409497383764,1.2821924783261167,-1.6608621742043126
-56.03512240066834,-63.13811972073489,-82.03195298026219,-432,-466,-610,0.26396536304517004,-0.27255685419538933,-0.8913179258320946,0.9468796488281905,0.1596742861242867,0.6474943242155008
31.889049041619188,-12.449883237290123,-22.68296105810066,296,-70,-178,0.8234289131043964,0.8658699344577345,3.0870595529596416,-1.8577484421385773,-1.436238621835341,-0.8875917829182851
-11.565303748989521,40.308699934817895,-35.251187936819434,-76,344,-282,-1.6515239742433612,-1.155950339683613,-0.18498228580658985,-2.552344177564056,-2.6037617963197883,-0.6458268670899365
11.556180306401927,-8.806550472726542,31.63846028306648,94,-84,280,2.125562586521829,0.18740836962092056,-0.06388554493566012,0.025291548491145677,0.20243744707959155,0.4008890370569066
17.594066246602182,-6.105716725309321,24.377054066631842,64,-104,152,-2.8724385916562643,-1.670177176403912,-1.308747388515119,0.5217753647316259,-0.17738928331774284,0.30412067448920477
22.912899151977115,9.64174339176401,9.815675724420629,246,154,110,-3.1127040614948873,-1.026561147749614,-0.7562501599553664,-0.5848923819063057,-1.789840087659596,-2.591810815841815
-47.52325061721001,26.122747875977893,-21.087545099130637,-390,154,-264,1.5265615107563795,0.9991340917431205,0.622852777963584,-1.728854981849678,-1.8937443671453225,-1.8330451659804943
11.340264201103025,42.793579533024655,78.38271235235771,40,268,578,-0.45733262056270196,-1.8635760134713373,-0.14678110282790524,-0.5427593015444174,0.021893575541777774,0.3829173107375369
-30.719600375646564,66.04106230425919,18.823786907409414,-192,594,278,-0.1894477729333952,-0.34229127538361803,-0.6183478941357283,0.15198769620860336,0.38366060699534077,0.8457612870070488
83.04727259677762,-1.9926563936277262,27.813641850518877,602,-50,136,0.6176288551683079,0.14178301225089784,-0.5153779464508261,0.6720704374290517,1.5267355301633545,0.5220486445453685
11.271873658948522,16.632846636308273,36.33204362708716,156,142,286,-2.716693994774512,-1.3765853522699976,-0.36783596600671786,0.4781876469539517,0.04789641988128868,-0.025051312260337716
-0.46900606388572896,-11.429311043212465,58.97799936770079,16,-110,474,0.6358035530730657,-1.2828006448049463,1.5668737988696753,0.08287039549884478,-0.38612968307350914,-1.6316777815989356
-4.103283428728531,-22.045344412521246,-11.460365938482852,-80,-214,-126,-0.22379348632768525,-1.4889142648177993,-3.5602940915150185,1.3674704936347197,-1.209216911048888,0.30370036794172506
-14.393066564694436,53.13644523603574,-7.117862541151169,-98,444,-66,1.0203592807632624,0.9507964669127497,3.1579350687067835,1.3703505758337815,0.10311153290770403,1.1609309801446936
-21.82320522004278,45.2987785221851,52.90047469779,-202,364,430,1.4257868074906366,1.0507110383446632,0.12774248924931908,1.3013286509042503,1.5307423057398997,0.7438303360874757
-45.424324952785156,-11.987350975792339,-35.82604970487418,-352,-126,-344,-2.1864525182061403,-1.2555779420367634,0.7283259108300502,-0.03786318492791291,-0.26713898553293597,-1.754028987047233
-26.746571113222274,-54.3601490369652,-42.74344815833484,-244,-398,-392,-1.428781708162105,-4.102253059988266,2.2999532730517247,1.2583347775756568,0.6178386818973407,0.44765490953102505
36.94797035672087,-8.747534285618428,16.19048376518026,310,-104,82,1.356976792980518,1.7776102567357757,-1.4497154057523964,-0.7745648302380693,-0.7488164301934014,-1.5694956542710765
65.16079732130223,76.35050684814794,20.835013873639753,544,664,162,1.4094660493027487,2.119166926480179,1.6441043002794846,-0.610996390492734,1.2795697200346017,0.8304432681825971
-12.280200533652703,26.947996450062334,23.210477723069943,-102,152,156,-0.9740848115658878,-1.2913968796342787,0.09911473068409027,-0.8524970260545095,-0.044218446195968764,0.16867164615231067
-8.39236118903159,-54.81222251926593,-42.87739187180594,-36,-434,-344,-1.0741500654123122,0.5610765867584091,-1.2029979419873398,-0.6758697552532573,0.8714868782143912,0.6420351508945971
21.120593795201614,6.061201224181048,10.94212644432497,138,0,74,0.9000349099981465,0.4366193940583015,-1.0066593205750247,0.2063093479292876,0.9118709856524723,0.850510531234588
-1.531749223480091,-8.174314927333455,-43.67077332835987,2,-48,-338,-1.0057915990330364,1.2215453241891543,-1.918526228304308,0.4135456667800434,-0.1917997256530351,0.41822387640908937
8.115222758778145,1.2052334851762794,-18.680390855882138,132,48,-170,-1.7365859960850376,-0.6111712711650968,-0.043573742881076516,1.0645988600927532,0.728896916005901,0.946531334980127
-33.08912704182384,-29.06958369101173,-70.75940697264798,-306,-222,-634,1.4535550892830507,1.7545528268739345,1.5575565608398336,0.5642632659040794,-1.3532027354760479,0.3879456852784235
-14.369451861746484,-17.900488521531088,-6.209311457877618,-134,-120,8,0.6260230116734264,-2.4260490290531633,-0.4236638649830594,-2.4863628874357793,-1.3965235003065088,-0.8757267719563553
-27.209157709231675,6.442306393405261,-35.7446786265825,-268,20,-308,0.2860071722300862,0.4031850443083002,1.8155418302546376,0.7362778316194717,0.3307423772379404,2.298216304644089
-25.690648249818707,-1.691172809915372,-27.43973417191819,-258,-20,-236,-2.975285178180653,-1.63991809242555,-1.8852238770949379,-0.5380071599440128,0.6373543020440703,0.3128064370295488
6.7016602979151685,-24.53414196752172,-37.057897879188516,16,-238,-280,0.7940410573969656,1.757134035382284,-1.5689312758504614,-0.7589126622112295,-0.718771457739752,-0.0017467278246883489
91.36326921839438,10.845359622282103,14.204492531402252,820,132,98,1.4144040279435304,3.2693811541526854,0.07119297924250834,1.3932821399630702,0.399621145555727,-0.01370939912300928
-18.33295605572286,-22.01855321745066,-15.366011421995125,-80,-108,-52,0.36834040921898403,-0.8819256169309646,-0.29782309618546576,-0.7385522022022231,0.051332558291968255,0.10680751768865027
4.347938163656011,-2.4110484303552653,9.939808593218629,-72,-126,44,-0.8713963520513743,3.4250697115581556,2.033448570385892,-0.8151546824796314,0.10206936026685631,0.9184892277733452
0.009150675825509325,17.032961302983836,-5.362989339944335,24,192,-26,0.8283937852943879,1.99232764271677,0.9112893363780047,-0.0038890001635386584,0.3647960435720601,1.2311716723279507
25.569264743203973,68.40612234356269,1.0270725791915538,186,612,38,2.29938568942449,2.5745679342389236,2.22261434245837,-0.7466554184323525,-1.2899982060569775,-1.6374638418480805
-25.134545325190487,-38.307522499447515,19.95495786585795,-164,-194,260,-1.0299401641861408,-1.3488934813111197,-2.083731853160444,0.9934080595115685,-0.4894729776477189,0.09747057870506776
51.507835455929694,13.144647782728157,12.29625783161373,438,110,106,1.8178900699102876,-0.9581540770138238,1.2236192083229833,1.3354198510055477,0.914191364382943,0.5451068810501037
-27.715416038206513,39.91089260758193,27.53794324416421,-266,284,224,-3.5346473049612914,-1.6895849012031896,-1.4172343978853208,0.588017896188046,0.9405116619925149,0.8756556076197113
35.89036241368618,7.337585469408964,-3.450957928493665,304,64,34,1.3984948275367723,2.193043401258782,1.3159322664496336,1.0866220867373735,1.9672830187894905,1.9737484450317297
-41.51490661142125,-56.073876965663914,-57.116965771883855,-372,-444,-444,-1.465146396376514,-0.9110079203137367,-0.30998989675185795,0.3025803868667619,0.27524422708517543,-0.052780786368565424
-30.655820778646103,26.87437230838583,1.8473623639983998,-270,236,52,0.5676804456507323,-1.289290953170811,0.38221410484029933,-0.5082769242759734,-1.7019180842091861,-0.15461314856944997
-26.409021250059993,45.74143002724574,-22.056061976069884,-120,386,-92,-0.039213305714727476,0.45613463578282176,1.4381372690767535,1.4896406403601845,2.284378642835071,2.8986243754633625
-19.47160109232749,-0.6908294443010448,-3.702202219617874,-156,-8,-18,1.3592355290358495,0.022163575657190293,2.2937227645384675,-0.294154320271644,0.3243107669550127,0.8943083275671326
9.78807867899053,-54.004446206381886,0.8731394343520833,106,-456,46,-0.04828688450929752,-0.9731785666945545,-0.3153266152414964,-0.8027432264853775,-1.1967927815243522,-1.320674891467181
8.512111919418345,9.102794285716072,-60.91760982726902,56,86,-470,-0.23075253043394506,-1.9615644211166328,-1.7611579180641423,0.6317010468114502,0.15065189362965759,1.0352622308815793
-14.743291757220163,41.06856479704726,61.056057718314435,-184,270,476,0.93836394192082,-1.4678838755392316,0.6720273749434027,-0.23954826792126832,0.5428183267954786,0.3476569447780632
73.93752486741852,38.45700060608769,-20.546150881049357,644,334,-126,1.0954180258757336,-0.9872961045863495,0.3941240211462884,-0.5332610110217049,0.6816098135705753,0.3620551696997313
55.77943279563581,32.194021514672386,73.00305936923618,440,234,552,0.025103826873835167,2.250421109401857,0.6295488632777663,-0.9013645331313231,0.01331481943474662,-0.6083205500227747
64.4753231613785,7.711111009950173,40.15055151140987,506,64,336,1.392976189770837,-1.0434816125612665,-0.8274934828422051,-0.8102664765880416,-0.39023177283092503,0.04592606464690627
-45.575855803981995,25.63704488534671,-19.967320285193182,-458,100,-242,1.195961846008788,0.5170365366353582,2.7782434234628,-1.7742038541970233,-1.0637621898027383,-2.0527749174943626
19.706860804400776,6.4848400661097685,21.141104883184767,122,22,154,-1.6943812909303997,-3.23744204085186,-2.5984784458236856,1.1509879220643622,0.676100175241098,1.1372442230661757
38.093406328681056,78.41999867164182,55.31954997986816,242,572,382,-0.7207522237359391,0.8658335080825635,0.311270031969089,0.8992337173684403,1.025579118664213,2.363536241254563
-25.083294019492286,-37.13125090736625,-6.630107403539142,-312,-348,-56,1.1075478636194278,0.4945026094123195,2.4489629256417538,0.1948563361627439,-0.01020227039924354,-1.054465785424467
68.29437931278869,23.707836651530897,77.9396363040378,566,200,628,-0.8335241756394415,-0.4764669641367999,-0.8033790687013399,1.2870002269424587,0.6261374117122933,1.0844511599736024
18.189656855158546,-8.345756009936167,51.12754951198187,152,-112,430,-1.2273225194860018,-0.5431441159533383,-0.34281659663803266,0.45529197683895284,0.018609587153241014,0.2998653386022859
27.91919489227604,112.04236371462054,74.02937232332008,168,894,586,1.9609463894406982,-0.17073910955899985,0.367906940392281,-0.577086532963907,-0.37845123990719143,-0.13175220803070936
-35.55816054859167,-54.10880426514916,-28.266639099187273,-314,-406,-192,1.1382093108394171,0.0934596361645254,1.119013754664252,0.8390717723547286,0.8587747533740797,-0.894658928481813
50.10388881025099,19.513954663504762,34.75675594685356,428,164,294,1.419541410193764,0.2796947021660323,-0.8981786872140978,0.6905717418339324,1.5839399630167037,0.26358428491191555
-37.76272238216015,-36.61679877645781,-69.8492462478261,-298,-310,-614,1.1313748676383018,0.04287980912907363,2.5317809313722304,1.2372729602422359,1.8505814020861273,1.9872448063959536
2.11651527701423,12.701477440311919,52.385987876206514,26,196,468,-2.611323695109042,0.031224249907976787,0.3532147087810449,-0.5050400062649075,-0.7385295713817686,0.1879902496695755
-5.578283517574732,32.51515152992428,-6.1397566538323645,24,324,-24,1.401233129870496,1.681834787128514,1.2829864990350301,-0.5088247582168537,0.221630196556809,0.8693306174952868
-31.285066327261205,-51.70262761103683,-72.02547305324933,-286,-468,-596,0.38684348372234445,-0.3266991297524211,-0.3558888754982502,-0.07262249960865286,-0.39885239945871165,0.7865043590486609
42.12471913227577,18.89475789058639,2.2872258783570487,362,204,-28,-0.35080847373544954,2.4521327799828083,0.6826641111049545,0.19274873801117098,-0.8163020707732669,-1.213295890329033
50.097797894629934,74.5288035332496,4.608455639244937,456,666,-4,3.4699953178315637,3.1362996978647195,1.84815448193597,-0.7037583545625568,-0.6253653055682437,-0.5100972719849648
6.068460141203843,17.722427952511055,14.910127997947484,102,140,194,-4.21895776602086,-3.553250464641583,-4.266208350230316,2.042251302542926,-0.1389910239951413,0.798694976851166
-18.159048896935218,-28.11506459789203,19.078235229164306,-232,-238,126,2.1744868707717755,0.15007361419604592,0.6634816967879553,-1.4713591555696648,-0.5124015550586613,-1.7593863127495255
-14.237876839292426,39.58111478173808,30.80534695995007,-158,366,230,1.4517419196078982,2.0845246973555307,0.5310960303537027,-0.6103937570899054,-0.10904584723799582,-0.5162804775436518
