vb_mm_mf
-0.31303382663513135
-5.283301181264087
-1.024531387176176
-1.751164682974611
-0.9007067718735069
-2.047661663915378
-0.9568562769115658
1.5522924132825344
-0.6239665128521539
-3.5410135614085334
3.7473451193304705
4.779769647205991
0.785164849116212
-0.7700840250010428
2.05807205812713
1.0879265708864576
0.08337268092939087
2.709258232817839
0.03313129679638349
-0.4034343011325561
3.667363178740982
-3.9851039274513465
-0.9102091358323987
-2.2003453761038383
2.400508315275719
1.645786954395243
-0.12426491315780641
-3.2540965667054156
1.6766426791734492
1.3810290885738667
3.010807269143677
1.4052801429771975
1.3210561760713664
2.1377699807214063
-1.809362017958847
0.9119057277466984
3.7756497174856625
-1.115168925363391
5.35049222703684
5.195190457127692
-0.9984871357953686
0.6721019145604195
-5.805818694955017
-0.5714549417690735
-0.5837052876335829
0.12275978375979246
-1.5251010214858232
-1.4005644213562594
-1.9440711542424367
-2.8398641700864493
-0.02064628359879883
1.6693984302554283
5.071713286708137
-3.5880400067807052
0.6937866040217955
1.428479012631863
-0.602325331787597
1.837471722780601
0.7274634367502237
-0.025905662254623874
0.43337868722947004
-1.2382994969541015
-0.6848067049507343
-1.5816881537634866
2.09641307048515
0.587510156699302
1.2064294527578174
-1.019945773282803
0.7311907886027313
-0.8857457769583506
-0.5200995822909364
-4.7443888555646865
-1.598234020708365
3.7786895013954473
1.0075231767242685
2.4109074745444303
-2.852755571833769
-2.405818190776971
0.6250399567462033
-0.3824332673851618
4.245520432796501
-0.6323592193173946
-2.329000543699997
-0.7782673184790094
1.180370442118083
2.292073583237033
3.2462710902101595
0.813087782286583
0.18535131554897877
2.7244192781121406
-3.3137262764461375
2.399171539187135
-0.26350507752230534
0.802752226232764
0.17458494616806997
-1.445957339749873
-2.339507374912175
1.8344115293928414
-0.4255874264394155
-3.0404140224816807
-0.2015884794710372
1.428020927381965
0.5173666418074525
-0.19361830528742718
0.8267735131018266
-2.2467815082993936
2.47810653784816
-4.677615862694006
1.6862451805293048
0.4121437534909682
1.6682687072568558
-1.8436630079394019
0.5119516589077582
-1.9248646234418056
-5.863602176555506
1.2947424182763219
3.3916791378035542
1.172900920368181
3.094879114388102
-5.884288410514617
1.313899757044224
0.8208565094032121
-0.8919775292426961
1.9732934200562742
-0.2795616260174878
-0.23992252292583327
0.009103290491635718
2.899845898659411
-0.7896445297940717
-0.16538405321520777
-2.683725281282763
0.22862050685458435
5.869769443402236
0.31709173128928025
2.3215443930291872
-2.120663979976705
2.7025036638896207
-0.6723291825759099
1.8876407944054359
-2.850284582343895
-0.01658387001870487
2.226215288256573
-5.50467728647444
4.021389005770363
1.000453150079685
5.233952593865164
-0.6640047525499959
-0.8973193903502843
-2.49349169191663
-2.750573868314171
-4.0322610396714005
-0.8070117652723923
-1.8336514823043388
-2.1170896152892182
-2.161155258710826
-5.986922126981286
-2.2076547027236826
2.2129761103548677
-3.1362887814249794
2.2864465628279387
1.9513758022415653
0.9101835556490641
-3.998027186635736
-1.5802472880609364
5.270384030817246
0.9858284188297457
-2.7420834625314914
-3.4908484656300836
0.025117149623127943
3.9787574045830203
-2.4922955654641585
0.4261079797127678
3.601130517190874
2.59720732381306
-3.7778742551794666
1.8419745002486851
0.335040878396613
-1.1480194148442435
-0.9135236724720945
1.7060447256844844
2.1621624620264943
0.4568581087156556
0.5215864578392972
3.250304956237366
-0.27675319837581025
0.8026831563331078
-0.6441653554827402
-0.11506354588819256
-2.1429123299899357
2.4918192665975347
-0.04450370048584951
0.05650402851874814
1.6316010017309184
1.4123333973536107
3.345233719848505
3.4858595427900267
1.8184597369559232
0.8722456560573528
-2.1745857480478215
1.1352316005176828
0.47481785823869727
0.7199166720349028
-0.7748452888740673
2.1827522631868117
0.06351098513764164
-6.581727749142688
-5.277874658593457
-2.656035425501461
-2.535126381714205
3.686651297531061
2.3518026878378406
0.5119248149771916
-0.18792541214819458
1.112583180571887
1.0014379201409858
3.3673960622295542
-0.7630529206605976
-0.8360609234916678
-1.2635634815757113
2.0914548888453894
1.7338697995021546
-3.4739069772207176
0.5330795982795511
0.22717171112732526
-3.6612550691042633
-0.6233428195049147
2.3041750061079838
-0.24804818920294291
-2.819900526625015
1.376919767684635
3.709048625551996
1.1124061157825982
0.5366602156604707
-0.6846363538959332
2.3599121142075177
1.0191613125483192
4.030082586097338
0.2591124757970542
-2.9379312370679918
0.6511669230983239
-0.3122525931382354
-2.962781314710838
3.338187881493434
1.305397129485518
-3.5731047212557914
4.1082631777529155
3.0483759740645775
1.1838118983446142
2.1764094375088137
1.1428852313470115
-0.08665687071880424
-5.388941765728139
3.602264423443934
2.6954092495437165
-1.8817458998102783
3.7673740062719805
3.9451360631763057
-2.247526280534425
0.5242812349038619
-0.014970823626194285
-0.9625387620945718
-5.327376733681308
1.1593496727810892
-1.830541996286133
-4.762650018021207
3.4405793011447705
-2.3029180768373685
-1.235534685724308
-3.382229799633469
-1.8964317967959943
-1.9884668736312103
-0.033512849725870986
1.0101340362075617
0.5503002541219995
1.1628439923008154
2.893040332227191
-3.3652953538035604
2.8281472835912007
4.848818630398238
-2.316926266906119
-2.3135342609357585
0.32982845510176917
0.8055873793742183
5.030527099256857
1.4502050657073906
3.2680392508221634
-4.7727782238832805
0.31146554619136424
-4.053886898630999
-0.5132239620083916
-0.06258240796925207
1.330670183659402
-1.6091825154108492
-4.717211320604245
1.7619194951907913
-3.1386394340568646
-2.5487661826003074
-1.9308338440631134
2.790982056785332
-1.7002998296361276
-0.6059840111485251
-1.9698915676449702
3.046589197889233
2.738333390678569
-1.7917807443568927
-3.3673213881872335
-0.5224213927990311
1.7570835291188578
-1.3414899255399844
-0.3125442011438846
-0.5422599574926736
1.7399564677110857
0.08333666316322752
-1.8992581076215944
3.778814767958557
-2.3486441478536975
-2.184022300142886
3.591041208259635
3.581724932988617
6.25856272695412
4.822954173816063
-0.5876060519544923
-0.36041856209347145
-0.4548609596474833
-1.0628976512595485
2.1247061773518703
0.710601169993875
-0.9608367801176847
-1.6706036555934674
-4.534189516300314
3.0454560905955663
0.21305266892704466
2.312532692866023
3.9000117174023066
3.7389212506184895
3.48078874976623
-0.9387295380121277
-4.641658547553812
-1.045190679527376
-1.553150656282424
-1.462545399172006
-2.224751629297582
-0.32829139548641173
-5.1239566672303605
