physstr_mm_fm
1.7002737945774347
-0.551557640993126
0.17803387863229966
1.0664949567409232
1.03678975937793
-1.7592950623714345
-0.2162253883955001
-0.8736186997095199
0.30064108374980697
1.3375148798223013
-0.8150693717023121
0.42812546454305234
-0.49201186206825276
1.0294819323269735
0.20404662553147662
-1.1339596059745105
-1.0781702536066966
-0.5351305956647112
-0.05074732151903071
0.06061542460781055
-0.46547536723491795
1.159453573569287
0.41531503172255635
-0.5211914357932476
-2.318512132979354
1.4049393791481628
-0.8555066161826994
0.001374667434197785
-0.3233698018996968
-0.2546821783416184
-1.0296671105486328
-0.0026250801674147783
-0.23644517895292605
-0.2992981576126292
-0.22806078568172572
-0.6551321568096025
-0.037599894553562774
-0.8770295326858357
-2.0118604432158986
0.45180926416230005
-1.165328506905232
-0.08562555704736535
0.17432912869361816
-0.4161078905957988
-1.452687450102508
-0.08255211267516145
0.18178880420224952
-0.3581229818003223
-0.968117623960079
0.20738129582999287
0.8849367508610646
-0.14766437092639106
-0.7878913152844139
1.5006829088507567
-1.7684218630077586
0.445422591480248
0.8942185327228777
-0.16827237820107815
-1.3247273974961806
-0.17048612309709452
-0.9679258244204607
-0.17077871767232483
0.45927635943799533
0.41370961667792294
-0.03274278765941124
0.7109312658638487
0.7103507613178843
-0.8588816520355843
0.3256994098862415
-1.604610240989515
-0.6678590817168374
0.8348038256385284
-1.2909663638094306
-0.6038073433032087
-2.661752664592559
1.7483996150017045
-0.5425214788320017
0.3086957958199985
0.9543016633756806
-0.13781233749389626
1.4455160530239002
0.6419194160836393
0.8323515808248474
-1.458853195854372
2.124772357403728
-1.1156992407116406
0.8478427281321513
-1.3252034528056664
1.3296408083187876
-1.2563637060092827
1.476098152196063
-1.4311179126492264
1.351651428869142
-0.7080860389107774
-1.4802488117147738
0.2007316765104466
-0.07196695962536705
-0.9144006966326849
-0.09171837190425053
-0.18033443748266886
-1.0660817869369088
-0.6442921443925476
1.9914968372108175
2.1522248181375088
0.48919880314914804
1.1548460554153626
-0.6300445811499158
-0.9982459497727686
-0.23368716878725107
-0.5781487322530352
-1.993382125070195
0.06649004851095075
-1.5648676104659567
-0.8858747925824824
-0.14997552270554138
0.5690956270065904
0.7726946566939645
1.2013275941252854
-1.3448434150989454
1.4377007276599554
0.9744670312151167
-0.5654825878973171
-0.016222836420668296
-0.6707998653885346
-1.371144943335949
2.795074146762051
-0.32354805654199725
1.0893515495084944
-2.298124711650931
0.10831888743754142
0.32373132922562997
-1.406504983160544
-0.16798290496359747
-2.388708555116275
-1.173709313315919
-1.0500712221087958
0.6137065111382379
-0.46289187482728855
-1.0824017977497071
-0.42664790600116687
1.6552541608165836
-1.8321599445634882
-1.0190498249046789
0.9306767552938212
0.26793171231393437
0.02838215335465516
1.2728879838813527
-1.3154992006333934
-1.1184680645305316
-0.8091127692710836
0.5845582107562306
0.49016692976663956
0.4209275470403205
-0.06240113143806199
1.8072592397590657
-0.47951491821495623
0.4164670208403952
